title,stars,name,text,neighborhood,location,categoryName,city,publishAt,isLocalGuide,sentiment,sentiment_score,time_period
DEDA Hospital,3,Fatima Yusuf,"Waiting time is horrible. The time slated for appointments are useless and not being adhered to. You end up waiting for over an hour. I spent 4hrs in the hospital for a minor doctor's appointment which should not be.
Work on your time schedule to avoid keeping people for long.",Kado,"{'lat': 9.1008754, 'lng': 7.4503049}",Hospital,Abuja,a year ago,,NEGATIVE,0.9995967745780945,1 year ago
DEDA Hospital,5,edozie nwosisi,Top notch,Kado,"{'lat': 9.1008754, 'lng': 7.4503049}",Hospital,Abuja,a year ago,,POSITIVE,0.9998024106025696,1 year ago
DEDA Hospital,5,Faith Fwa,Their services are excellent,Kado,"{'lat': 9.1008754, 'lng': 7.4503049}",Hospital,Abuja,a year ago,,POSITIVE,0.9998635053634644,1 year ago
DEDA Hospital,5,KIACOPS NIGERIA,Amazing Hospital Services with world class resources and professional Staff. Also has Training Facilities for Basic and Advanced Healthcare Courses. .,Kado,"{'lat': 9.1008754, 'lng': 7.4503049}",Hospital,Abuja,a year ago,,POSITIVE,0.9997983574867249,1 year ago
DEDA Hospital,5,GUMBO ISAAC,Great multi specialist hospital,Kado,"{'lat': 9.1008754, 'lng': 7.4503049}",Hospital,Abuja,a year ago,,POSITIVE,0.9995139837265015,1 year ago
DEDA Hospital,4,Abdulhamid Abubakar Aliyu,It is a very good hospital with modern facilities and their services are effective.,Kado,"{'lat': 9.1008754, 'lng': 7.4503049}",Hospital,Abuja,a year ago,,POSITIVE,0.9998261332511902,1 year ago
DEDA Hospital,2,Deborah Yahaya,"Not gonna lie..this hospital is amazing took my son there and I had to drop this positive review the staff are super friendly,very neat environment,all staff down to their cleaners are well dressed...was really impressed with their services.",Kado,"{'lat': 9.1008754, 'lng': 7.4503049}",Hospital,Abuja,a year ago,,POSITIVE,0.9995790123939514,1 year ago
DEDA Hospital,5,Auwal Njobdi,"Clean environment, well ventilated, you can get a room with small parlor and kitchen. It's amazing.",Kado,"{'lat': 9.1008754, 'lng': 7.4503049}",Hospital,Abuja,a year ago,,POSITIVE,0.9998334646224976,1 year ago
DEDA Hospital,1,An Drew,"Misleading information on their website about having a State of The Art  Imaging Facility. I went in and inquired about having a CT & and MRI Lumber Spine, but the main lobby receptionist claim such thing doesn't exist yet. ""DISHONEST & UNTRUSTWORTHY LIARS"".

First of all, like every other or most local businesses in Nigeria who have a phone number on their site but never answers it, I had to drive 5 miles from home just to ask them a question, only to confirm their misleading online information.

Worse of all, the only road leading there is one of the worst in Abuja. Save your precious time and not go there, because It's just not worth driving on the bad road leading there, only to find out that what you went there for doesn't exist

All these five stars you see here are probably left by locals who're use to typical ""Nigerian Low Standard of Service"". So they're clueless about what constitute a  good service",Kado,"{'lat': 9.1008754, 'lng': 7.4503049}",Hospital,Abuja,a year ago,,NEGATIVE,0.9996764659881592,1 year ago
DEDA Hospital,4,Bobby Iliya,My little angel was born here. Very professional medical staff and great service.,Kado,"{'lat': 9.1008754, 'lng': 7.4503049}",Hospital,Abuja,a year ago,,POSITIVE,0.9997848868370056,1 year ago
DEDA Hospital,5,Everest Chukwuebuka,"Hospital is neat. Reception is pro. Has large seating space for waiting patient. Has a lift for easy access to Lab, Pharmacy and other areas in the hospital. Doctors and scientist are friendly and timely.
Top notch hospital at Abuja.",Kado,"{'lat': 9.1008754, 'lng': 7.4503049}",Hospital,Abuja,2 years ago,,POSITIVE,0.9997277855873108,2 years ago
DEDA Hospital,3,usman umar,Serene environment with corteous staff,Kado,"{'lat': 9.1008754, 'lng': 7.4503049}",Hospital,Abuja,2 years ago,,POSITIVE,0.9996782541275024,2 years ago
DEDA Hospital,5,Joy Joshua,Topnotch services,Kado,"{'lat': 9.1008754, 'lng': 7.4503049}",Hospital,Abuja,2 years ago,,NEGATIVE,0.7690879702568054,2 years ago
DEDA Hospital,5,Paul Uchidiuno,Awesome staff. Very professional and friendly too.,Kado,"{'lat': 9.1008754, 'lng': 7.4503049}",Hospital,Abuja,2 years ago,,POSITIVE,0.9998798370361328,2 years ago
DEDA Hospital,4,CIA,Great hospital,Kado,"{'lat': 9.1008754, 'lng': 7.4503049}",Hospital,Abuja,2 years ago,,POSITIVE,0.9981513619422913,2 years ago
DEDA Hospital,1,Caroline Uchenwoke,The nurses and pharmacist I encountered on12th Aug 2022 lacked professional training and courtesy. They can do better,Kado,"{'lat': 9.1008754, 'lng': 7.4503049}",Hospital,Abuja,2 years ago,,NEGATIVE,0.999136745929718,2 years ago
DEDA Hospital,5,Gfat.concept Gfat (Gfat),Effectively okay,Kado,"{'lat': 9.1008754, 'lng': 7.4503049}",Hospital,Abuja,2 years ago,,POSITIVE,0.9998588562011719,2 years ago
DEDA Hospital,5,Sandra Oifoh,It will be unfair to give my review I had my first child in  May 2020 at Deda hospital and I had the best time… tho my room was not so spacious but it was okay… their services top notch I am coming back there for my 2nd baby ,Kado,"{'lat': 9.1008754, 'lng': 7.4503049}",Hospital,Abuja,2 years ago,,POSITIVE,0.9985835552215576,2 years ago
DEDA Hospital,5,Abubakar Sodangi,"We've been in this hospital for four days now and here is my review.
Let me start from the not so good.
Accessibility; very poor. The roads leading to the facility are a nightmare, they may however transform to very good when ongoing road construction in the area is completed.
Pricey? Yes it is, very pricey but not as pricey as flying abroad.
Quality of service and Professionalism? Excellent. They are attentive, diligent, thorough, and always on time. The hospital is one of the cleanest places I've visited.
My review is based on Nigerian standards.",Kado,"{'lat': 9.1008754, 'lng': 7.4503049}",Hospital,Abuja,2 years ago,,POSITIVE,0.9717010855674744,2 years ago
DEDA Hospital,3,Gmfbglobalconsulting LLC,How can my appointment be at 11 and at 12 I have still not be seen. Ridiculous waiting times I might change obgyn bc of this.,Kado,"{'lat': 9.1008754, 'lng': 7.4503049}",Hospital,Abuja,2 years ago,,NEGATIVE,0.9984814524650574,2 years ago
DEDA Hospital,1,Gionee phone,This hospital killed my child due to their Negligence and unqualified Doctors..,Kado,"{'lat': 9.1008754, 'lng': 7.4503049}",Hospital,Abuja,2 years ago,,NEGATIVE,0.9979285001754761,2 years ago
DEDA Hospital,5,Rawlings Oke Godwin,This is a state of the art private hospital in Abuja.,Kado,"{'lat': 9.1008754, 'lng': 7.4503049}",Hospital,Abuja,2 years ago,,POSITIVE,0.9976031184196472,2 years ago
DEDA Hospital,4,Aminu Babayi,"Very clean environment, hotel-like, majority of the staff are courteous and I think the bills are affordable, for the value you get.",Kado,"{'lat': 9.1008754, 'lng': 7.4503049}",Hospital,Abuja,2 years ago,,POSITIVE,0.9994397759437561,2 years ago
DEDA Hospital,5,fatimah zara,"May ""Nigeria"" allow them maintain their good standards, calmness and professionalism. MD and ALL the staff, thank you and God bless.",Kado,"{'lat': 9.1008754, 'lng': 7.4503049}",Hospital,Abuja,2 years ago,,POSITIVE,0.9996078610420227,2 years ago
DEDA Hospital,4,Emmanuel Uzuakpundu,"First experience was awesome, they are so caring and the hospital is clean the rooms are spacious and their service is top notch .",Kado,"{'lat': 9.1008754, 'lng': 7.4503049}",Hospital,Abuja,2 years ago,,POSITIVE,0.9997692704200745,2 years ago
DEDA Hospital,5,UGOCHI ONYIA,"i am angry i did not discover them sooner. but they have professional staff from the gate, excellent receptionists, caring and loving doctors, courteous and passionate nurses. everyone is always neat and well dressed, i am impressed.",Kado,"{'lat': 9.1008754, 'lng': 7.4503049}",Hospital,Abuja,3 years ago,,POSITIVE,0.9998533725738525,3 years ago
DEDA Hospital,5,Sefunmi Oluwole,Service delivery and communication is top notch,Kado,"{'lat': 9.1008754, 'lng': 7.4503049}",Hospital,Abuja,3 years ago,,POSITIVE,0.9996246099472046,3 years ago
DEDA Hospital,5,Ruqqaya Raji,"Very beautiful building,clean environment and they observe COVID-19 protocols,well organized and friendly,they take good care of their patients and take their time to listen to the patient,nice receptionist.",Kado,"{'lat': 9.1008754, 'lng': 7.4503049}",Hospital,Abuja,3 years ago,,POSITIVE,0.9998114705085754,3 years ago
DEDA Hospital,5,Sandra Ofomana,Beautiful place to be,Kado,"{'lat': 9.1008754, 'lng': 7.4503049}",Hospital,Abuja,3 years ago,,POSITIVE,0.9998853206634521,3 years ago
DEDA Hospital,3,Ibrahim M,A good looking hospital.,Kado,"{'lat': 9.1008754, 'lng': 7.4503049}",Hospital,Abuja,3 years ago,,POSITIVE,0.9996832609176636,3 years ago
DEDA Hospital,5,Suleiman Mustafa,Exceptional service,Kado,"{'lat': 9.1008754, 'lng': 7.4503049}",Hospital,Abuja,3 years ago,,POSITIVE,0.9998124241828918,3 years ago
DEDA Hospital,5,Udunma Yuccee Uwah,"Excellent hospitals  , i felt special with the way the nurse attended to us",Kado,"{'lat': 9.1008754, 'lng': 7.4503049}",Hospital,Abuja,3 years ago,,POSITIVE,0.9998015761375427,3 years ago
DEDA Hospital,5,Beautiful Oma,"Deda hospital is neat, professional staff, great facility.",Kado,"{'lat': 9.1008754, 'lng': 7.4503049}",Hospital,Abuja,3 years ago,,POSITIVE,0.9997840523719788,3 years ago
DEDA Hospital,5,Paula Faniran,"I visited this hospital today and right from the gate the staff were so polite and happy to attend to me. It is amazing how this simple act of professionalism and courtesy is lacking in so many service institutions in Nigeria. I was wow-ed by my experience with every staff l came in contact with. In addition, the ambience was so welcoming and the equipment in use at the hospital is very modern too. I must say, exceptional service experience ... please keep it up Deda Hospital.",Kado,"{'lat': 9.1008754, 'lng': 7.4503049}",Hospital,Abuja,4 years ago,,POSITIVE,0.9985798597335815,4 years ago
DEDA Hospital,5,SARAH SYLVESTER,Nice hospital,Kado,"{'lat': 9.1008754, 'lng': 7.4503049}",Hospital,Abuja,4 years ago,,POSITIVE,0.9994121789932251,4 years ago
DEDA Hospital,5,Ghani Harry,They provide highly recommended professional medical services,Kado,"{'lat': 9.1008754, 'lng': 7.4503049}",Hospital,Abuja,4 years ago,,POSITIVE,0.9996227025985718,4 years ago
DEDA Hospital,5,Arit Bassey-Duke,"First time patient and first delivery, I must say I made the best decision. Wonderful ambiance/professionals and services as well as clean environment! I definitely felt at home!! ",Kado,"{'lat': 9.1008754, 'lng': 7.4503049}",Hospital,Abuja,4 years ago,,POSITIVE,0.9998629093170166,4 years ago
DEDA Hospital,4,Theresa Ukaba,Nice one. Deda hospital,Kado,"{'lat': 9.1008754, 'lng': 7.4503049}",Hospital,Abuja,4 years ago,,POSITIVE,0.999200165271759,4 years ago
DEDA Hospital,5,Sule Abah,"Not just a World Class Hospital in terms of infrastructure, services are are comparable to best practices facilities anywhere in the world. The passion to help, the humanity at display, the environmental friendliness and the Deda People make this Hospital an exceptionally great facility to visit. Keep it up!!",Kado,"{'lat': 9.1008754, 'lng': 7.4503049}",Hospital,Abuja,4 years ago,,POSITIVE,0.9997525811195374,4 years ago
DEDA Hospital,5,KINGSLEY CHITOR,World class private wards and very dedicated staff,Kado,"{'lat': 9.1008754, 'lng': 7.4503049}",Hospital,Abuja,5 years ago,,POSITIVE,0.9996032118797302,5 years and above
DEDA Hospital,5,BullaN Ace,Truly an exquisite medical facility with top notch facilities.,Kado,"{'lat': 9.1008754, 'lng': 7.4503049}",Hospital,Abuja,5 years ago,,POSITIVE,0.9998632669448853,5 years and above
DEDA Hospital,5,Patsy U.,"This amazing gem of a hospital  is a phenomenal experience. Polite, welcoming, professional and open staff, clean rooms, and top of the line equipment!  Dr Onuh and his team are very experienced and explain issues so well. Quiet, well furnished rooms and soft music playing 24/7! I'm completely satisfied and would highly recommend this hospital to any woman in Abuja!   ",Kado,"{'lat': 9.1008754, 'lng': 7.4503049}",Hospital,Abuja,5 years ago,,POSITIVE,0.9998258948326111,5 years and above
DEDA Hospital,5,Eno-obong Udoh,"I felt it would be really unfair if I didn't drop a positive review for this wonderful hospital.
I had my baby here earlier this month.
Right from the inquiry made at the front desk to the day of discharge from the hospital, the services have all  been top notch. All service providers are on top of their game and act professsionally too.
Their rooms are spacious and comfortable. I came in and stayeds with my entire family.
If you are looking for the abroad experience in Nigeria, this should be a great match for you.
I actually had a difficult time choosing between two great hospitals within Abuja.
I decided to go for this even when it seemed their rates were estimated and more pricy than the other hospital. Expertise of doctors, level of care from staff, comfort of rooms, flexibility of entire team, were a few things I considered before setting for one.

The doctor even called to check up on me after delivery.
N/B:I got a huge gift from the hospital too
God bless you all.",Kado,"{'lat': 9.1008754, 'lng': 7.4503049}",Hospital,Abuja,5 years ago,,POSITIVE,0.9990288019180298,5 years and above
DEDA Hospital,5,iye salome,Deda hospital is hospitality personified . It is a Home cum solution centre,Kado,"{'lat': 9.1008754, 'lng': 7.4503049}",Hospital,Abuja,5 years ago,,POSITIVE,0.9917859435081482,5 years and above
DEDA Hospital,5,Adebimpe Olowolayemo,"Words cnt explain. When you experience the love, care of the entire team from the MD dwn to the cleaners ud understand.",Kado,"{'lat': 9.1008754, 'lng': 7.4503049}",Hospital,Abuja,5 years ago,,POSITIVE,0.9976835250854492,5 years and above
